time,year,month,day,hour,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP
2018-03-29 18:00:00,2018.0,3.0,29.0,18.0,174.0,5.7,6.3,1.27,11.43,7.61,81.0,1014.4,7.7,6.2
2018-03-29 19:00:00,2018.0,3.0,29.0,19.0,177.0,5.8,6.8,1.21,12.12,7.26,71.0,1013.7,8.3,6.3
2018-03-29 20:00:00,2018.0,3.0,29.0,20.0,180.0,6.7,7.5,1.03,12.12,5.52,90.0,1013.5,8.5,6.2
2018-03-29 21:00:00,2018.0,3.0,29.0,21.0,178.0,6.7,7.5,1.12,12.9,5.7,111.0,1012.8,8.8,6.1
2018-03-29 22:00:00,2018.0,3.0,29.0,22.0,174.0,7.8,8.9,1.26,12.12,5.93,93.0,1012.3,8.6,6.1
2018-03-29 23:00:00,2018.0,3.0,29.0,23.0,171.0,7.2,7.9,1.18,12.12,5.32,111.0,1012.1,8.3,6.0
2018-03-30 00:00:00,2018.0,3.0,30.0,0.0,177.0,8.5,10.3,1.27,12.12,5.45,87.0,1011.6,9.0,6.1
2018-03-30 01:00:00,2018.0,3.0,30.0,1.0,200.0,8.0,9.3,1.21,12.9,5.1,133.0,1011.7,8.8,6.0
2018-03-30 02:00:00,2018.0,3.0,30.0,2.0,201.0,9.6,11.3,1.32,12.12,4.77,149.0,1011.3,9.2,6.0
2018-03-30 03:00:00,2018.0,3.0,30.0,3.0,201.0,10.3,11.9,1.52,12.9,5.01,181.0,1011.1,9.2,5.7
2018-03-30 04:00:00,2018.0,3.0,30.0,4.0,197.0,10.9,12.3,1.87,5.88,5.26,174.0,1010.9,9.2,5.6
2018-03-30 05:00:00,2018.0,3.0,30.0,5.0,200.0,11.3,13.2,1.89,6.25,5.2,174.0,1010.5,9.7,5.5
2018-03-30 06:00:00,2018.0,3.0,30.0,6.0,198.0,11.1,13.2,2.03,6.25,5.16,188.0,1010.3,9.2,5.4
2018-03-30 08:00:00,2018.0,3.0,30.0,8.0,197.0,9.9,11.1,1.81,5.88,5.03,182.0,1009.9,8.5,5.5
2018-03-30 09:00:00,2018.0,3.0,30.0,9.0,193.0,9.5,11.1,1.87,6.67,5.17,183.0,1009.3,8.5,5.6
2018-03-30 10:00:00,2018.0,3.0,30.0,10.0,198.0,9.0,10.1,1.68,6.67,5.08,192.0,1009.5,8.2,5.6
2018-03-30 11:00:00,2018.0,3.0,30.0,11.0,204.0,8.7,9.9,1.68,6.67,5.13,178.0,1009.8,8.0,5.5
2018-03-30 12:00:00,2018.0,3.0,30.0,12.0,198.0,8.0,8.9,1.65,6.25,5.12,188.0,1009.5,7.6,5.4
2018-03-30 13:00:00,2018.0,3.0,30.0,13.0,204.0,7.7,8.8,1.46,6.25,5.17,181.0,1009.8,7.3,5.4
2018-03-30 14:00:00,2018.0,3.0,30.0,14.0,208.0,9.5,11.3,1.41,6.25,5.02,181.0,1009.5,6.5,5.4
2018-03-30 15:00:00,2018.0,3.0,30.0,15.0,211.0,9.3,10.5,1.4,5.88,4.89,175.0,1009.4,6.6,5.5
2018-03-30 17:00:00,2018.0,3.0,30.0,17.0,205.0,8.5,9.6,1.42,6.25,5.02,171.0,1008.5,6.3,5.7
2018-03-30 18:00:00,2018.0,3.0,30.0,18.0,200.0,7.8,8.7,1.51,6.25,5.03,167.0,1007.8,6.5,5.7
2018-03-30 19:00:00,2018.0,3.0,30.0,19.0,204.0,7.0,7.9,1.44,7.14,5.2,158.0,1007.7,6.5,5.8
2018-03-30 20:00:00,2018.0,3.0,30.0,20.0,207.0,7.0,8.0,1.48,7.14,5.21,168.0,1008.1,6.7,5.7
2018-03-30 21:00:00,2018.0,3.0,30.0,21.0,323.0,7.8,10.1,1.49,7.69,5.35,159.0,1010.2,6.9,5.8
2018-03-30 22:00:00,2018.0,3.0,30.0,22.0,322.0,9.9,12.6,1.28,5.88,4.97,172.0,1011.2,6.1,5.7
2018-03-30 23:00:00,2018.0,3.0,30.0,23.0,319.0,7.5,8.9,1.32,7.69,4.7,147.0,1012.9,5.3,5.7
2018-03-31 00:00:00,2018.0,3.0,31.0,0.0,306.0,8.0,9.6,1.16,8.33,4.75,170.0,1015.0,5.3,5.7
2018-03-31 01:00:00,2018.0,3.0,31.0,1.0,310.0,7.4,8.6,1.26,8.33,4.71,150.0,1016.3,6.5,5.6
2018-03-31 02:00:00,2018.0,3.0,31.0,2.0,306.0,7.0,8.4,1.14,6.67,4.81,166.0,1017.1,6.8,5.7
2018-03-31 03:00:00,2018.0,3.0,31.0,3.0,314.0,9.4,11.0,1.14,8.33,4.61,175.0,1018.0,7.1,5.7
2018-03-31 04:00:00,2018.0,3.0,31.0,4.0,312.0,9.6,11.3,1.26,8.33,4.47,162.0,1019.4,6.9,5.6
2018-03-31 05:00:00,2018.0,3.0,31.0,5.0,316.0,9.2,11.2,1.17,8.33,4.4,157.0,1020.4,6.6,5.6
2018-03-31 06:00:00,2018.0,3.0,31.0,6.0,315.0,8.0,9.4,1.17,7.14,4.48,160.0,1021.5,6.2,5.6
2018-03-31 07:00:00,2018.0,3.0,31.0,7.0,317.0,8.8,10.5,1.2,7.69,4.5,161.0,1022.3,6.3,5.5
2018-03-31 08:00:00,2018.0,3.0,31.0,8.0,318.0,8.4,10.0,1.04,7.69,4.66,165.0,1023.1,5.9,5.5
2018-03-31 09:00:00,2018.0,3.0,31.0,9.0,321.0,8.5,10.6,1.04,7.69,4.43,164.0,1024.2,5.7,5.5
2018-03-31 10:00:00,2018.0,3.0,31.0,10.0,328.0,7.4,9.2,0.99,4.55,4.43,321.0,1025.1,5.3,5.5
2018-03-31 11:00:00,2018.0,3.0,31.0,11.0,321.0,5.9,7.2,0.93,7.69,4.69,176.0,1026.5,5.5,5.5
2018-03-31 12:00:00,2018.0,3.0,31.0,12.0,327.0,5.4,6.4,0.83,7.69,4.5,178.0,1027.4,5.3,5.5
2018-03-31 13:00:00,2018.0,3.0,31.0,13.0,327.0,5.4,6.5,0.75,8.33,4.6,162.0,1027.8,5.1,5.6
2018-03-31 14:00:00,2018.0,3.0,31.0,14.0,344.0,5.4,6.4,0.7,8.33,4.22,148.0,1027.9,5.6,5.7
2018-03-31 15:00:00,2018.0,3.0,31.0,15.0,336.0,5.0,6.0,0.7,8.33,4.3,160.0,1028.3,5.7,5.8
2018-03-31 16:00:00,2018.0,3.0,31.0,16.0,327.0,3.8,4.8,0.7,8.33,4.3,138.0,1028.2,5.7,5.9
2018-03-31 17:00:00,2018.0,3.0,31.0,17.0,49.0,0.8,1.1,0.65,4.55,4.39,30.0,1027.2,5.9,6.2
2018-03-31 18:00:00,2018.0,3.0,31.0,18.0,131.0,2.2,2.9,0.57,7.14,4.51,147.0,1026.5,6.1,6.6
2018-03-31 19:00:00,2018.0,3.0,31.0,19.0,166.0,2.8,3.6,0.56,7.69,4.68,143.0,1026.5,6.0,6.6
2018-03-31 20:00:00,2018.0,3.0,31.0,20.0,183.0,3.7,4.4,0.49,7.14,4.74,153.0,1026.3,6.1,6.7
2018-03-31 22:00:00,2018.0,3.0,31.0,22.0,172.0,6.4,7.3,0.5,8.33,4.06,152.0,1024.4,6.2,6.1
2018-03-31 23:00:00,2018.0,3.0,31.0,23.0,184.0,6.1,6.9,0.5,9.09,3.64,128.0,1024.3,5.7,5.9
2018-04-01 00:00:00,2018.0,4.0,1.0,0.0,182.0,6.5,7.3,0.51,2.6,3.46,182.0,1024.0,5.7,6.0
2018-04-01 01:00:00,2018.0,4.0,1.0,1.0,179.0,6.9,7.8,0.53,2.86,3.52,192.0,1023.9,5.7,6.1
2018-04-01 02:00:00,2018.0,4.0,1.0,2.0,177.0,7.6,8.9,0.56,3.03,3.35,195.0,1023.2,5.9,5.9
2018-04-01 03:00:00,2018.0,4.0,1.0,3.0,181.0,7.3,8.4,0.7,3.33,3.51,186.0,1022.7,6.1,5.8
2018-04-01 04:00:00,2018.0,4.0,1.0,4.0,183.0,7.9,9.3,0.73,3.7,3.65,188.0,1022.0,6.0,5.7
2018-04-01 05:00:00,2018.0,4.0,1.0,5.0,189.0,8.0,9.9,0.78,4.17,3.72,194.0,1021.2,6.2,5.7
2018-04-01 07:00:00,2018.0,4.0,1.0,7.0,202.0,7.6,8.7,0.82,4.0,3.76,202.0,1019.4,6.8,5.8
2018-04-01 08:00:00,2018.0,4.0,1.0,8.0,205.0,7.9,9.0,0.9,4.35,4.01,202.0,1018.9,6.9,5.8
2018-04-01 09:00:00,2018.0,4.0,1.0,9.0,204.0,8.2,9.5,0.86,4.35,3.84,211.0,1018.6,6.9,5.7
2018-04-01 10:00:00,2018.0,4.0,1.0,10.0,201.0,9.4,11.3,1.12,4.35,4.0,209.0,1018.0,7.2,5.7
2018-04-01 11:00:00,2018.0,4.0,1.0,11.0,205.0,10.0,11.7,1.03,4.55,3.86,208.0,1017.7,7.4,5.6
2018-04-01 12:00:00,2018.0,4.0,1.0,12.0,213.0,8.4,9.5,1.04,4.35,3.94,207.0,1018.1,7.1,5.6
2018-04-01 13:00:00,2018.0,4.0,1.0,13.0,213.0,8.0,9.7,1.01,4.35,3.85,223.0,1018.2,7.0,5.7
2018-04-01 14:00:00,2018.0,4.0,1.0,14.0,213.0,8.0,9.4,1.04,4.35,3.97,206.0,1018.5,7.0,5.7
2018-04-01 15:00:00,2018.0,4.0,1.0,15.0,208.0,6.9,8.0,1.0,4.76,3.97,198.0,1018.2,6.9,5.7
2018-04-01 16:00:00,2018.0,4.0,1.0,16.0,212.0,6.5,7.6,0.93,4.55,4.06,206.0,1017.8,6.9,5.7
2018-04-01 17:00:00,2018.0,4.0,1.0,17.0,207.0,5.5,6.2,0.84,4.55,4.07,194.0,1017.6,7.1,5.8
2018-04-01 18:00:00,2018.0,4.0,1.0,18.0,203.0,5.6,6.3,0.76,4.76,4.15,189.0,1017.3,7.2,5.9
2018-04-01 19:00:00,2018.0,4.0,1.0,19.0,204.0,4.6,5.1,0.74,5.0,4.21,184.0,1017.1,7.2,6.1
2018-04-01 20:00:00,2018.0,4.0,1.0,20.0,205.0,4.2,4.7,0.66,4.76,4.22,202.0,1017.0,7.7,6.1
2018-04-01 21:00:00,2018.0,4.0,1.0,21.0,204.0,4.8,5.3,0.66,4.35,4.2,191.0,1016.9,8.2,6.0
2018-04-01 22:00:00,2018.0,4.0,1.0,22.0,207.0,4.7,5.3,0.62,4.35,4.09,197.0,1017.3,7.8,6.0
2018-04-01 23:00:00,2018.0,4.0,1.0,23.0,208.0,4.2,4.5,0.55,4.17,4.1,210.0,1017.6,7.8,5.9
2018-04-02 00:00:00,2018.0,4.0,2.0,0.0,200.0,3.1,3.6,0.55,4.17,4.15,203.0,1018.2,7.6,5.9
2018-04-02 01:00:00,2018.0,4.0,2.0,1.0,176.0,2.1,2.8,0.52,4.0,4.13,198.0,1018.4,7.7,5.9
2018-04-02 02:00:00,2018.0,4.0,2.0,2.0,37.0,1.8,2.3,0.49,3.85,4.15,178.0,1018.2,8.8,5.9
2018-04-02 03:00:00,2018.0,4.0,2.0,3.0,89.0,1.2,1.7,0.47,10.0,4.59,114.0,1017.0,10.6,5.9
2018-04-02 04:00:00,2018.0,4.0,2.0,4.0,169.0,4.4,6.0,0.46,10.0,4.8,91.0,1017.3,7.3,5.8
2018-04-02 05:00:00,2018.0,4.0,2.0,5.0,127.0,2.7,3.3,0.43,9.09,5.07,118.0,1015.9,7.5,5.8
2018-04-02 06:00:00,2018.0,4.0,2.0,6.0,79.0,1.7,2.0,0.4,9.09,5.17,115.0,1015.5,7.3,5.8
2018-04-02 07:00:00,2018.0,4.0,2.0,7.0,89.0,3.9,4.3,0.39,9.09,5.32,111.0,1013.7,7.5,5.8
2018-04-02 09:00:00,2018.0,4.0,2.0,9.0,360.0,5.2,9.9,0.45,9.09,5.05,111.0,1013.9,7.1,5.9
2018-04-02 10:00:00,2018.0,4.0,2.0,10.0,32.0,10.6,12.5,0.52,8.33,3.67,119.0,1014.4,5.8,6.0
2018-04-02 11:00:00,2018.0,4.0,2.0,11.0,46.0,10.1,12.4,0.96,3.7,3.85,360.0,1013.4,5.8,6.0
2018-04-02 12:00:00,2018.0,4.0,2.0,12.0,49.0,7.7,9.2,1.24,5.0,4.2,355.0,1014.0,5.8,6.0
2018-04-02 13:00:00,2018.0,4.0,2.0,13.0,4.0,11.5,14.1,1.38,5.56,4.48,14.0,1015.4,5.0,6.0
2018-04-02 14:00:00,2018.0,4.0,2.0,14.0,7.0,12.3,14.5,1.88,5.88,4.73,21.0,1016.6,4.3,6.0
2018-04-02 15:00:00,2018.0,4.0,2.0,15.0,9.0,12.5,15.2,2.11,6.67,5.12,23.0,1017.0,3.7,6.0
2018-04-02 16:00:00,2018.0,4.0,2.0,16.0,12.0,12.1,14.8,2.32,6.67,5.07,35.0,1017.6,3.9,5.9
2018-04-02 17:00:00,2018.0,4.0,2.0,17.0,13.0,10.2,12.5,2.47,7.14,5.41,41.0,1018.5,3.9,5.9
2018-04-02 19:00:00,2018.0,4.0,2.0,19.0,8.0,10.1,11.6,2.09,6.67,5.21,47.0,1019.7,3.8,5.9
2018-04-02 20:00:00,2018.0,4.0,2.0,20.0,8.0,8.1,10.4,2.09,7.14,5.38,50.0,1020.3,3.7,5.9
2018-04-02 21:00:00,2018.0,4.0,2.0,21.0,19.0,7.4,9.6,2.2,7.14,5.71,55.0,1020.9,3.6,5.8
2018-04-02 22:00:00,2018.0,4.0,2.0,22.0,15.0,8.0,10.2,1.91,7.69,5.75,51.0,1021.0,3.7,5.8
2018-04-03 01:00:00,2018.0,4.0,3.0,1.0,61.0,6.7,8.0,1.58,7.69,5.47,49.0,1021.8,4.2,5.8
2018-04-03 02:00:00,2018.0,4.0,3.0,2.0,54.0,6.5,7.6,1.57,7.69,5.62,51.0,1022.3,4.3,5.8
2018-04-03 04:00:00,2018.0,4.0,3.0,4.0,70.0,5.9,7.1,1.34,7.69,5.44,60.0,1022.8,4.5,5.8
2018-04-03 05:00:00,2018.0,4.0,3.0,5.0,75.0,5.5,6.9,1.32,7.69,5.48,73.0,1022.6,4.5,5.8
2018-04-03 06:00:00,2018.0,4.0,3.0,6.0,70.0,5.9,6.8,1.26,6.67,5.22,60.0,1022.0,4.5,5.8
2018-04-03 07:00:00,2018.0,4.0,3.0,7.0,75.0,5.8,6.7,1.26,7.14,5.05,64.0,1021.5,4.5,5.8
2018-04-03 08:00:00,2018.0,4.0,3.0,8.0,83.0,4.2,5.0,1.19,7.14,5.07,57.0,1021.8,4.8,5.7
2018-04-03 09:00:00,2018.0,4.0,3.0,9.0,68.0,3.1,4.1,1.15,6.67,5.07,62.0,1022.0,5.0,5.7
2018-04-03 10:00:00,2018.0,4.0,3.0,10.0,60.0,4.2,4.7,1.13,6.67,5.1,53.0,1021.6,5.0,5.7
2018-04-03 11:00:00,2018.0,4.0,3.0,11.0,60.0,5.2,6.5,1.09,6.25,5.15,57.0,1021.1,5.2,5.7
2018-04-03 12:00:00,2018.0,4.0,3.0,12.0,54.0,5.3,6.3,0.97,6.67,4.88,60.0,1020.8,5.4,5.7
2018-04-03 13:00:00,2018.0,4.0,3.0,13.0,72.0,6.4,7.5,0.93,5.88,4.75,48.0,1019.5,5.6,5.8
2018-04-03 16:00:00,2018.0,4.0,3.0,16.0,84.0,2.5,3.2,0.95,8.33,4.92,96.0,1017.4,6.9,5.9
2018-04-03 17:00:00,2018.0,4.0,3.0,17.0,280.0,2.6,3.7,0.92,7.69,5.02,105.0,1016.5,6.5,6.1
2018-04-03 18:00:00,2018.0,4.0,3.0,18.0,312.0,3.7,4.2,0.87,7.69,4.83,106.0,1015.9,5.8,6.2
2018-04-03 19:00:00,2018.0,4.0,3.0,19.0,316.0,3.2,4.0,0.92,8.33,5.09,112.0,1015.3,5.2,6.0
2018-04-03 21:00:00,2018.0,4.0,3.0,21.0,166.0,1.1,1.5,0.9,8.33,5.08,116.0,1014.7,5.4,6.4
2018-04-03 22:00:00,2018.0,4.0,3.0,22.0,160.0,1.4,2.1,0.89,6.67,5.06,96.0,1014.5,5.8,6.3
2018-04-04 00:00:00,2018.0,4.0,4.0,0.0,185.0,6.0,7.1,0.8,8.33,4.71,98.0,1013.6,6.7,6.2
2018-04-04 01:00:00,2018.0,4.0,4.0,1.0,194.0,4.4,5.0,0.83,6.25,4.71,119.0,1013.6,6.5,6.1
2018-04-04 02:00:00,2018.0,4.0,4.0,2.0,136.0,4.7,7.0,0.85,5.26,4.97,71.0,1011.9,6.7,6.0
2018-04-04 03:00:00,2018.0,4.0,4.0,3.0,139.0,3.9,4.3,0.85,6.67,5.24,79.0,1012.2,6.7,5.8
2018-04-04 05:00:00,2018.0,4.0,4.0,5.0,188.0,7.8,8.9,0.87,9.09,5.0,120.0,1009.0,8.4,5.9
2018-04-04 06:00:00,2018.0,4.0,4.0,6.0,195.0,9.3,10.9,0.94,8.33,4.68,109.0,1008.5,7.1,6.0
2018-04-04 07:00:00,2018.0,4.0,4.0,7.0,196.0,7.7,8.9,1.09,5.88,4.47,108.0,1007.8,6.6,5.9
2018-04-04 08:00:00,2018.0,4.0,4.0,8.0,196.0,9.6,11.3,1.26,4.35,4.55,161.0,1006.8,6.9,5.9
2018-04-04 09:00:00,2018.0,4.0,4.0,9.0,196.0,11.4,13.6,1.48,5.26,4.59,164.0,1006.0,7.4,6.0
2018-04-04 10:00:00,2018.0,4.0,4.0,10.0,193.0,11.0,12.6,1.61,5.26,4.66,169.0,1005.4,7.1,5.9
2018-04-04 11:00:00,2018.0,4.0,4.0,11.0,193.0,12.2,14.8,1.9,5.88,4.86,170.0,1004.5,7.2,5.9
2018-04-04 12:00:00,2018.0,4.0,4.0,12.0,196.0,11.5,14.0,2.02,6.25,4.98,182.0,1004.4,7.4,5.9
2018-04-04 13:00:00,2018.0,4.0,4.0,13.0,202.0,11.8,13.8,1.92,6.25,4.88,175.0,1003.6,7.4,5.9
2018-04-04 15:00:00,2018.0,4.0,4.0,15.0,194.0,11.5,13.4,2.13,6.67,5.2,185.0,1001.6,7.0,6.1
2018-04-04 16:00:00,2018.0,4.0,4.0,16.0,200.0,11.2,13.0,2.16,6.25,5.25,191.0,1000.9,7.0,6.0
2018-04-04 17:00:00,2018.0,4.0,4.0,17.0,205.0,10.9,13.4,2.17,6.67,5.43,180.0,1000.3,6.7,5.9
2018-04-04 18:00:00,2018.0,4.0,4.0,18.0,214.0,10.3,11.9,2.11,7.14,5.4,168.0,1000.3,7.0,6.0
2018-04-04 20:00:00,2018.0,4.0,4.0,20.0,306.0,5.5,6.6,1.74,7.69,5.67,153.0,1003.8,5.6,5.9
2018-04-04 21:00:00,2018.0,4.0,4.0,21.0,311.0,6.4,7.7,1.75,7.14,5.8,163.0,1005.6,8.4,5.9
2018-04-05 00:00:00,2018.0,4.0,5.0,0.0,304.0,11.4,15.7,1.98,5.56,5.06,325.0,1011.1,8.1,5.9
2018-04-05 01:00:00,2018.0,4.0,5.0,1.0,302.0,11.2,13.3,2.04,5.56,5.19,331.0,1012.5,7.5,5.8
2018-04-05 03:00:00,2018.0,4.0,5.0,3.0,302.0,10.0,12.7,1.8,5.56,5.1,337.0,1014.3,6.5,5.9
2018-04-05 04:00:00,2018.0,4.0,5.0,4.0,301.0,15.8,20.2,1.76,5.56,5.06,338.0,1014.0,6.1,5.9
2018-04-05 06:00:00,2018.0,4.0,5.0,6.0,308.0,12.4,15.1,1.85,6.25,4.93,329.0,1016.5,5.0,5.8
2018-04-05 07:00:00,2018.0,4.0,5.0,7.0,303.0,11.3,14.1,1.79,5.56,4.78,333.0,1017.3,4.4,5.8
2018-04-05 08:00:00,2018.0,4.0,5.0,8.0,304.0,11.8,14.9,1.76,5.56,4.79,337.0,1018.0,3.9,5.8
2018-04-05 09:00:00,2018.0,4.0,5.0,9.0,307.0,10.7,13.6,1.56,5.56,4.63,333.0,1019.3,3.6,5.8
2018-04-05 10:00:00,2018.0,4.0,5.0,10.0,307.0,10.4,12.8,1.42,5.56,4.53,340.0,1020.6,3.4,5.8
2018-04-05 11:00:00,2018.0,4.0,5.0,11.0,306.0,9.7,12.3,1.29,5.0,4.44,334.0,1021.1,3.5,5.8
2018-04-05 13:00:00,2018.0,4.0,5.0,13.0,304.0,8.7,10.3,1.02,4.55,4.23,337.0,1021.9,3.2,5.8
2018-04-05 14:00:00,2018.0,4.0,5.0,14.0,309.0,7.3,9.4,0.91,4.76,4.21,337.0,1022.1,3.5,5.9
2018-04-05 15:00:00,2018.0,4.0,5.0,15.0,282.0,5.2,6.1,0.89,4.55,4.29,346.0,1022.2,3.9,6.0
2018-04-05 16:00:00,2018.0,4.0,5.0,16.0,293.0,6.2,7.9,0.84,4.76,4.08,348.0,1021.9,4.6,6.0
2018-04-05 17:00:00,2018.0,4.0,5.0,17.0,297.0,6.1,7.3,0.8,4.35,3.91,351.0,1021.8,4.9,6.1
2018-04-05 18:00:00,2018.0,4.0,5.0,18.0,283.0,4.8,6.1,0.71,4.17,3.91,345.0,1021.7,5.7,6.2
2018-04-05 19:00:00,2018.0,4.0,5.0,19.0,286.0,5.7,7.1,0.72,4.55,3.79,347.0,1021.2,6.3,6.2
2018-04-05 20:00:00,2018.0,4.0,5.0,20.0,287.0,4.7,5.9,0.68,4.35,3.76,347.0,1021.2,6.7,6.2
2018-04-05 21:00:00,2018.0,4.0,5.0,21.0,296.0,3.7,4.5,0.71,4.17,3.77,340.0,1021.5,6.9,6.2
2018-04-05 22:00:00,2018.0,4.0,5.0,22.0,33.0,1.9,2.6,0.67,4.17,3.78,334.0,1021.3,6.3,6.1
2018-04-05 23:00:00,2018.0,4.0,5.0,23.0,118.0,2.6,3.3,0.63,4.17,3.91,328.0,1021.3,5.9,6.0
2018-04-06 00:00:00,2018.0,4.0,6.0,0.0,100.0,2.3,2.6,0.57,4.17,3.99,321.0,1021.8,5.7,6.1
2018-04-06 01:00:00,2018.0,4.0,6.0,1.0,137.0,4.3,5.1,0.48,4.0,4.0,324.0,1022.0,5.8,6.1
2018-04-06 02:00:00,2018.0,4.0,6.0,2.0,162.0,5.3,6.2,0.4,3.85,3.97,332.0,1021.9,5.7,6.1
2018-04-06 03:00:00,2018.0,4.0,6.0,3.0,166.0,3.6,4.2,0.38,8.33,4.07,126.0,1021.9,5.5,6.1
2018-04-06 05:00:00,2018.0,4.0,6.0,5.0,186.0,4.9,5.9,0.32,10.0,4.14,152.0,1022.3,5.6,6.1
2018-04-06 06:00:00,2018.0,4.0,6.0,6.0,168.0,4.3,5.1,0.31,8.33,4.07,127.0,1021.9,5.6,6.1
2018-04-06 07:00:00,2018.0,4.0,6.0,7.0,183.0,5.3,6.2,0.32,9.09,4.25,183.0,1021.6,5.7,6.2
2018-04-06 08:00:00,2018.0,4.0,6.0,8.0,145.0,4.3,5.0,0.36,2.94,3.48,195.0,1021.1,5.7,6.1
2018-04-06 09:00:00,2018.0,4.0,6.0,9.0,132.0,4.9,5.6,0.41,3.33,3.67,196.0,1020.3,6.0,6.0
2018-04-06 10:00:00,2018.0,4.0,6.0,10.0,124.0,5.8,7.2,0.45,3.7,3.74,194.0,1020.0,6.2,6.0
2018-04-06 11:00:00,2018.0,4.0,6.0,11.0,148.0,6.5,7.4,0.5,4.0,3.51,193.0,1019.4,6.7,6.0
2018-04-06 12:00:00,2018.0,4.0,6.0,12.0,148.0,6.6,7.6,0.55,3.85,3.54,192.0,1019.0,6.9,6.0
2018-04-06 13:00:00,2018.0,4.0,6.0,13.0,181.0,8.8,10.2,0.68,3.7,3.57,193.0,1018.0,7.5,6.1
2018-04-06 14:00:00,2018.0,4.0,6.0,14.0,191.0,8.8,9.9,0.84,4.35,3.63,195.0,1017.5,7.3,6.2
2018-04-06 15:00:00,2018.0,4.0,6.0,15.0,188.0,9.9,12.1,0.89,4.35,3.72,198.0,1015.9,7.2,6.2
2018-04-06 17:00:00,2018.0,4.0,6.0,17.0,189.0,11.2,13.1,1.02,4.55,3.8,182.0,1013.3,8.2,6.3
2018-04-06 23:00:00,2018.0,4.0,6.0,23.0,195.0,11.3,13.6,2.06,5.88,5.08,192.0,1008.4,9.4,6.3
2018-04-07 00:00:00,2018.0,4.0,7.0,0.0,194.0,10.9,12.6,1.81,6.25,5.0,193.0,1008.2,9.2,6.3
2018-04-07 01:00:00,2018.0,4.0,7.0,1.0,198.0,11.7,13.7,1.89,6.67,4.96,190.0,1008.0,9.6,6.3
2018-04-07 02:00:00,2018.0,4.0,7.0,2.0,203.0,12.1,14.3,1.95,6.25,5.02,201.0,1007.5,9.7,6.3
2018-04-07 03:00:00,2018.0,4.0,7.0,3.0,206.0,11.6,13.8,1.98,6.67,5.08,192.0,1007.0,9.6,6.3
2018-04-07 04:00:00,2018.0,4.0,7.0,4.0,217.0,8.5,9.7,2.14,7.14,5.25,185.0,1007.3,8.7,6.3
2018-04-07 05:00:00,2018.0,4.0,7.0,5.0,208.0,11.0,12.7,1.98,6.67,5.23,190.0,1006.4,8.9,6.4
2018-04-07 06:00:00,2018.0,4.0,7.0,6.0,219.0,10.7,13.0,1.96,7.14,5.24,168.0,1006.7,9.2,6.4
2018-04-07 07:00:00,2018.0,4.0,7.0,7.0,211.0,7.4,8.3,1.93,7.14,5.28,165.0,1007.0,8.2,6.4
2018-04-07 08:00:00,2018.0,4.0,7.0,8.0,216.0,5.9,6.6,1.6,7.69,5.34,158.0,1007.6,7.6,6.4
2018-04-07 09:00:00,2018.0,4.0,7.0,9.0,267.0,3.9,4.6,1.46,7.14,5.38,160.0,1008.3,7.3,6.4
2018-04-07 10:00:00,2018.0,4.0,7.0,10.0,316.0,8.4,10.1,1.46,7.69,5.73,159.0,1009.1,7.3,6.4
2018-04-07 11:00:00,2018.0,4.0,7.0,11.0,346.0,6.3,7.3,1.3,7.69,4.97,158.0,1010.3,6.5,6.4
2018-04-07 12:00:00,2018.0,4.0,7.0,12.0,350.0,5.1,5.9,1.3,7.69,5.23,161.0,1011.4,6.1,6.4
2018-04-07 13:00:00,2018.0,4.0,7.0,13.0,352.0,6.0,7.5,1.36,7.69,5.38,153.0,1011.9,5.9,6.4
2018-04-07 14:00:00,2018.0,4.0,7.0,14.0,357.0,6.3,8.1,1.3,8.33,5.21,139.0,1012.6,5.9,6.4
2018-04-07 15:00:00,2018.0,4.0,7.0,15.0,12.0,5.8,6.6,1.38,8.33,5.25,145.0,1012.9,6.0,6.4
2018-04-07 16:00:00,2018.0,4.0,7.0,16.0,343.0,6.1,7.5,1.2,7.69,4.86,156.0,1012.9,5.9,6.4
2018-04-07 17:00:00,2018.0,4.0,7.0,17.0,338.0,7.1,8.6,1.2,7.69,4.97,156.0,1012.7,5.7,6.4
2018-04-07 18:00:00,2018.0,4.0,7.0,18.0,328.0,5.9,6.9,1.22,7.69,4.89,166.0,1012.7,5.4,6.4
2018-04-07 19:00:00,2018.0,4.0,7.0,19.0,27.0,5.5,6.5,1.23,8.33,4.87,138.0,1012.4,5.1,6.4
2018-04-07 20:00:00,2018.0,4.0,7.0,20.0,28.0,4.3,5.3,1.16,9.09,4.9,145.0,1012.4,5.1,6.4
2018-04-07 21:00:00,2018.0,4.0,7.0,21.0,19.0,4.4,5.3,1.08,8.33,4.87,141.0,1013.0,5.1,6.4
2018-04-07 22:00:00,2018.0,4.0,7.0,22.0,347.0,4.4,5.4,1.08,8.33,4.88,145.0,1013.0,4.9,6.4
2018-04-07 23:00:00,2018.0,4.0,7.0,23.0,351.0,3.4,4.3,1.05,7.69,4.8,159.0,1013.1,4.9,6.4
2018-04-08 00:00:00,2018.0,4.0,8.0,0.0,349.0,8.3,10.6,1.05,5.0,4.7,72.0,1012.7,4.6,6.4
2018-04-08 01:00:00,2018.0,4.0,8.0,1.0,6.0,7.4,8.7,1.06,7.14,4.5,150.0,1013.0,4.6,6.3
